17/09/2020 08:52:02,【×错误】,,Ture,-1073807246,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
17/09/2020 08:52:03,【×错误】,,Ture,-1073807246,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
17/09/2020 08:52:04,【×错误】,,Ture,-1073807246,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
17/09/2020 08:52:05,【×错误】,,Ture,-1073807246,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
17/09/2020 08:52:05,【×错误】,,Ture,-1073807246,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
