2021/10/31 16:11:39,【! 报警】,Outline_Station:SN-上线表数据不存在！,Ture,0,Outline_Station.vi:\NI_Database_API.lvlib:ADO Type and Dir to DB Tools.vi->NI_Database_API.lvlib:Rec Get Column Properties (R).vi->NI_Database_API.lvlib:DB Tools List Columns.vi->DB select data(index).vi->Outline_Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x000001F4
Invalid type.  This data type is not directly supported by the database toolset and will be considered a String.
2021/10/31 16:12:45,【! 报警】,Outline_Station:SN-上线表数据不存在！,Ture,0,Outline_Station.vi:\NI_Database_API.lvlib:ADO Type and Dir to DB Tools.vi->NI_Database_API.lvlib:Rec Get Column Properties (R).vi->NI_Database_API.lvlib:DB Tools List Columns.vi->DB select data(index).vi->Outline_Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x000001F4
Invalid type.  This data type is not directly supported by the database toolset and will be considered a String.
2021/10/31 17:19:51,【! 报警】,JDX260LWB55009975202110251248101：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 17:28:02,【! 报警】,JDX260LWB55009975202110221305115：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 17:38:27,【! 报警】,JDX260LWB55009975202110200853013：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 17:45:17,【! 报警】,JDX260LWB55009975202110251846207：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 17:57:12,【! 报警】,JDX260LWB55009975202110251732186：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 18:08:04,【! 报警】,JDX260LWB55009975202110221348137：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 18:21:54,【! 报警】,JDX260LWB55009975202110251746193：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 18:30:26,【! 报警】,JDX260LWB55009975202110251237096：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 18:38:06,【! 报警】,JDX260LWB55009975202110251458139：天窗上线成功！,Ture,0,Online_Station.vi:\数据存储异常！
2021/10/31 19:29:27,【! 报警】,Outline_Station:SN-上线表数据不存在！,Ture,0,Outline_Station.vi:\NI_Database_API.lvlib:ADO Type and Dir to DB Tools.vi->NI_Database_API.lvlib:Rec Get Column Properties (R).vi->NI_Database_API.lvlib:DB Tools List Columns.vi->DB select data(index).vi->Outline_Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x000001F4
Invalid type.  This data type is not directly supported by the database toolset and will be considered a String.
2021/10/31 19:31:34,【! 报警】,Outline_Station:SN-上线表数据不存在！,Ture,0,Outline_Station.vi:\NI_Database_API.lvlib:ADO Type and Dir to DB Tools.vi->NI_Database_API.lvlib:Rec Get Column Properties (R).vi->NI_Database_API.lvlib:DB Tools List Columns.vi->DB select data(index).vi->Outline_Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x000001F4
Invalid type.  This data type is not directly supported by the database toolset and will be considered a String.
