2020/8/21 16:00:44,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:00:48,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:00:50,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:00:53,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:00:56,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:00:59,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:02,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:04,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:07,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:10,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:13,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:16,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:18,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:21,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:24,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:27,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
2020/8/21 16:01:30,【×错误】,,Ture,-1073807360,EndCheck Scan Code.vi:\VISA Configure Serial Port (Instr).vi->Open VISA.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的属性节点 (arg 1)
