7/4/2020 12:22:48 AM,【! 报警】,Outline_Station:SN-00107042020上线表数据不存在！,Ture,0,Outline_Station.vi:\NI_Database_API.lvlib:ADO Type and Dir to DB Tools.vi->NI_Database_API.lvlib:Rec Get Column Properties (R).vi->NI_Database_API.lvlib:DB Tools List Columns.vi->DB select data(index).vi->Outline_Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x000001F4
Invalid type.  This data type is not directly supported by the database toolset and will be considered a String.
7/4/2020 1:13:40 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 2:45:34 AM,【! 报警】,上线SN:08507042020--->Frame:,Ture,0,Online_Station.vi:\框架号为空！
7/4/2020 2:46:14 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 3:12:19 AM,【! 报警】,08407042020:天窗下线完成!,Ture,0,Outline_Station.vi:\Data not Valid! Value out of range
7/4/2020 3:12:24 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\Data not Valid! Value out of range
7/4/2020 3:12:29 AM,【! 报警】,:Current IP isn't exsit!,Ture,0,Online_Station.vi:\数据存储成功！
7/4/2020 3:12:44 AM,【! 报警】,FTT数据统计提交完成！,Ture,0,Product Romete Exchange.vi:\
7/4/2020 4:26:45 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 4:49:11 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 6:16:13 AM,【×错误】,尾站FTT扫描枪扫码异常！,Ture,-1073807254,EndCheck Scan Code.vi:\Visa Read data.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的VISA读取
7/4/2020 6:25:47 AM,【×错误】,尾站FTT扫描枪扫码异常！,Ture,-1073807254,EndCheck Scan Code.vi:\Visa Read data.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的VISA读取
7/4/2020 6:28:54 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 6:54:46 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
7/4/2020 7:41:27 AM,【×错误】,尾站FTT扫描枪扫码异常！,Ture,-1073807254,EndCheck Scan Code.vi:\Visa Read data.vi->EndCheck Scan Code.vi->Call Steps.vi->Main Panel.vi中的VISA读取
7/4/2020 8:40:39 AM,【! 报警】,,Ture,0,Station_NG Station.vi:\NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi<ERR>ADO Error: 0x80040E14
NI_Database_API.lvlib:Conn Execute.vi->DB Select Data(count).vi->DB Delect data(index).vi->Station_NG Station.vi->Call Steps.vi->Main Panel.vi中的Exception occured in Microsoft OLE DB Provider for ODBC Drivers: [Microsoft][ODBC SQL Server Driver][SQL Server]“Station”附近有语法错误。
